text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
还不错吧，配送小哥态度很好，速度略慢...肘子卷饼味道还是可以的，但是总觉得不像肘子更像红烧肉...,0,0,0,负向,1,正向,0.05311588943004608,0.9468840956687927
挺快的，但是味道不太好,0,0,0,负向,1,正向,0.18768049776554108,0.8123195767402649
煎饼果子，吉不可耐！吃吃吃！太像广告了吗？,1,1,1,正向,0,负向,0.7127700448036194,0.28722989559173584
第三次购买了,1,1,1,正向,0,负向,0.6639657020568848,0.33603426814079285
吃了两次了，卷饼可满意，其他的一般,1,1,1,正向,0,负向,0.9477350115776062,0.052264999598264694
哎，态度挺积极，效率太低,0,0,0,负向,1,正向,0.4692549407482147,0.5307450890541077
过桥米线，订单搞错成番茄米线，黑暗料理!,0,0,0,负向,1,正向,0.30244308710098267,0.6975569128990173
味道稍微咸点！整体不错！,0,0,0,负向,1,正向,0.050767626613378525,0.9492323994636536
送的有点慢，味道很好！,0,0,0,负向,1,正向,0.06634920090436935,0.93365079164505
"送餐速度不错,冷面有点妥了。。",0,0,0,负向,1,正向,0.08748546987771988,0.9125145077705383
味道不错，速度太慢，六点半定的，七点五十才到,0,0,0,负向,1,正向,0.27903318405151367,0.7209668755531311
又贵又不好吃，鸡腿还是麦当劳的好吃,0,0,0,负向,1,正向,0.3917534649372101,0.6082465648651123
煎饼非常好吃，个头大，点了两，一个就吃饱了，麻辣鸡丝凉面一般，也许是个人口味问题吧。,1,1,1,正向,0,负向,0.7723374962806702,0.22766251862049103
卷饼略厚，鸡腿上还有皮有点腻，蔬菜多加点比较好。貌似后台出了点问题，一直没出单子。不过店家人不错,0,0,0,负向,1,正向,0.4679480493068695,0.5320519208908081
米饭太硬了，有的还没熟,1,1,1,正向,0,负向,0.8362210988998413,0.1637788712978363
从人大的店来三义庙用了40分钟，但是是中午，店家也道歉了，理解,1,1,1,正向,0,负向,0.8646566867828369,0.13534331321716309
"可乐撒了快一半了,谢谢",1,1,1,正向,0,负向,0.8030090928077698,0.19699087738990784
超过39元必胜客就免运费了，配送也是宅急送，可是通过百度下单还要收9元运费，差评,0,0,0,负向,1,正向,0.4621364176273346,0.5378636121749878
粥有异味，请商家注意卫生,0,0,0,负向,1,正向,0.24750854074954987,0.7524914741516113
少送了一个肥牛啊！！,0,0,0,负向,1,正向,0.4063565731048584,0.5936433672904968
还行吧，可以吃,1,1,1,正向,0,负向,0.5187881588935852,0.48121193051338196
买了一份拉面都没有餐具呀怎么吃,1,1,1,正向,0,负向,0.849456250667572,0.1505437195301056
也就那样，不好吃,0,0,0,负向,1,正向,0.42099225521087646,0.5790077447891235
菜好吃，但是百度外卖速度差到两小时才去取菜,0,0,0,负向,1,正向,0.3370174169540405,0.6629825830459595
太慢了，给送了瓶饮料，服务还算好，希望能准时送达,1,1,1,正向,0,负向,0.7788770794868469,0.22112296521663666
配送员的速度超快，本来预计10:45到的，10:25就送到了！！非常满意,1,1,1,正向,0,负向,0.6711052656173706,0.3288947343826294
配送简直慢死了！！！！,0,0,0,负向,1,正向,0.4862496256828308,0.5137503147125244
感觉没有之前好吃了！还是因为不是一个店的缘故,0,0,0,负向,1,正向,0.4952104985713959,0.504789412021637
最后一次买你家东西。,0,0,0,负向,1,正向,0.45907339453697205,0.5409266352653503
几个菜基本都不好吃，鱼香肉丝相对稍好。配送员态度很好，按时送到！,0,0,0,负向,1,正向,0.039161451160907745,0.9608385562896729
芝士薯蓉烤过火了,1,1,1,正向,0,负向,0.7593443989753723,0.24065560102462769
送餐速度不错，食材太差，吃完嘴发麻，头晕晕的。以后再也不会吃了,0,0,0,负向,1,正向,0.1687518209218979,0.8312482237815857
京酱肉丝太咸了，建议下次淡一点,1,1,1,正向,0,负向,0.8794096112251282,0.12059039622545242
人大写成三义庙不好意思。,1,1,1,正向,0,负向,0.5323551893234253,0.4676448404788971
要是菜再多些就更好了,1,1,1,正向,0,负向,0.7839961051940918,0.21600382030010223
一般吧，没有期待中的感觉,1,1,1,正向,0,负向,0.7716598510742188,0.22834007441997528
"very,good~!,只是忘记点套餐了,,哈哈",1,1,1,正向,0,负向,0.7561877965927124,0.24381226301193237
肘子拌饭竟然是辣的,1,1,1,正向,0,负向,0.7935165762901306,0.206483393907547
饭菜不错，速度太慢了,1,1,1,正向,0,负向,0.630168616771698,0.3698313534259796
面不好吃！送餐服务不错,0,0,0,负向,1,正向,0.2951858937740326,0.7048141360282898
没有想到鸡柳沙拉里面有那么多沙拉酱，我本来就感冒了不想吃太腻的，没想到还是吃了。。。,1,1,1,正向,0,负向,0.7771894931793213,0.22281049191951752
味道还可以，送餐速度，唉，慢了点,1,1,1,正向,0,负向,0.6176584959030151,0.38234150409698486
餐品挺好的，就是百度外面快递差点事。,0,0,0,负向,1,正向,0.11418864130973816,0.8858113884925842
菜太少了。。服务员服务超差,0,0,0,负向,1,正向,0.4852482080459595,0.5147518515586853
吃出来了头发丝呵呵呵呵,0,0,0,负向,1,正向,0.3950822353363037,0.6049178242683411
鳕鱼口感太老了，总体好，性价比好！百度外卖+丽华快餐好！,0,0,0,负向,1,正向,0.02372799627482891,0.97627192735672
价格实惠，值得购买了,1,1,1,正向,0,负向,0.5620578527450562,0.4379420876502991
就是没菜，都是肉有点儿腻,1,1,1,正向,0,负向,0.5940834283828735,0.40591660141944885
送的早到了半个小时，味道很棒,1,1,1,正向,0,负向,0.662352979183197,0.3376469612121582
现在的送餐速度是越来越慢,1,1,1,正向,0,负向,0.7667202949523926,0.23327966034412384
好评一个。干嘛非要10字以上！！！,1,1,1,正向,0,负向,0.6261773705482483,0.37382254004478455
用大众点评直接订餐50多块，说无法送餐，退款，用百度外卖优惠完29块就送到家了，我啥也不说了，开心啊！,1,1,1,正向,0,负向,0.9345334768295288,0.06546646356582642
速度很快，但是味道一般般,0,0,0,负向,1,正向,0.1548529416322708,0.8451470732688904
打电话让快点，还是十一点送到的，，，，,0,0,0,负向,1,正向,0.407260924577713,0.5927390456199646
没什么味道！,0,0,0,负向,1,正向,0.31861668825149536,0.6813833117485046
希望以后把肉切碎一点，块有点大不好咬,1,1,1,正向,0,负向,0.5186910629272461,0.4813089072704315
餐不错，送餐时间不敢恭维,0,0,0,负向,1,正向,0.24385927617549896,0.7561406493186951
以前定过好几次都挺好，今天巨慢不说，菜汤洒的哪里都是，恶心死了,0,0,0,负向,1,正向,0.32432013750076294,0.6756798624992371
已经养成习惯在他们家订饭,1,1,1,正向,0,负向,0.7050138711929321,0.29498615860939026
送有很快，东西一般吧,1,1,1,正向,0,负向,0.7476574778556824,0.2523425221443176
谢谢！速度很快辛苦了！,0,0,0,负向,1,正向,0.05666453018784523,0.9433354735374451
电话接线人员服务差,0,0,0,负向,1,正向,0.4336576759815216,0.566342294216156
